x	y	z
4	34	0.8663481816450973
4	36	0.8730355401111604
4	38	0.8757802964079083
4	40	0.8756176635955026
4	42	0.8739170266792627
4	44	0.8723732375632117
4	46	0.8726247042708601
4	48	0.8762987232764581
4	50	0.8853635591292351
4	52	0.9011013101454198
4	54	0.9220374505001081
4	56	0.9435792054737949
4	58	0.9615519430456531
4	60	0.9746376917692433
4	62	0.9835083179510664
4	64	0.9893207812687963
4	66	0.9930607697051996
4	68	0.9954256848813646
4	70	0.9969005053387251
4	72	0.9978149132275631
4	74	0.9983815573145978
4	76	0.9987298646900321
4	78	0.9989357834153741
4	80	0.9990433019941596
4	82	0.9990756227972143
4	84	0.9990403297119516
4	86	0.9989318829149403
4	88	0.9987290102111771
4	90	0.9983879275138726
4	92	0.9978305110054916
4	94	0.9969289713839306
4	96	0.9954869841824646
4	98	0.993208277564334
4	100	0.9896663325039836
6	0	0.06594786366791912
6	2	0.0860505034249301
6	4	0.11154914164063737
6	6	0.14341791731608097
6	8	0.18252092959914262
6	10	0.22941860434075118
6	12	0.2840009447289601
6	14	0.34532211290393033
6	16	0.41188255048777644
6	18	0.48067783558469235
6	20	0.5484165093443054
6	22	0.6124349557772929
6	24	0.6704127307545286
6	26	0.7205882130064128
6	28	0.7624305096029019
6	30	0.7963219044401925
6	32	0.8227794780673795
6	34	0.8428823557400512
6	36	0.8580296174520938
6	38	0.8693217088671213
6	40	0.8777609196711101
6	42	0.8846195468438778
6	44	0.8912213006413394
6	46	0.8982031682676666
6	48	0.9056966213694737
6	50	0.9144956632344798
6	52	0.9257887789659117
6	54	0.9395922575039287
6	56	0.9539092633505897
6	58	0.9663698516284518
6	60	0.9759618300105469
6	62	0.9829234115474491
6	64	0.9878873162111252
6	66	0.9914135767890749
6	68	0.9938809632176746
6	70	0.9955709613883148
6	72	0.9967079314079694
6	74	0.9974613636720556
6	76	0.9979485440251111
6	78	0.9982466788508236
6	80	0.9984070894582996
6	82	0.9984608216446202
6	84	0.9984192885507732
6	86	0.9982754848621426
6	88	0.9980017086073697
6	90	0.997544187728327
6	92	0.9968154626615735
6	94	0.9956874598590153
6	96	0.9939819311305308
6	98	0.9914538804034095
6	100	0.9877693056533661
8	0	0.04469344894367924
8	2	0.05900501192080996
8	4	0.07752745367761064
8	6	0.10123877379620973
8	8	0.13117087019628051
8	10	0.1682765861711221
8	12	0.2130100843444021
8	14	0.2653931741150282
8	16	0.3256671761902042
8	18	0.3911814285554874
8	20	0.4589760059297272
8	22	0.5270365085653475
8	24	0.5921559503000273
8	26	0.6516208826550317
8	28	0.7038979011486666
8	30	0.7485985334756382
8	32	0.7858566712640926
8	34	0.8163911279342638
8	36	0.8413640346042027
8	38	0.8618218230163589
8	40	0.8787171658797763
8	42	0.8930641280925479
8	44	0.9056867553931499
8	46	0.9167748654794583
8	48	0.9262824636896115
8	50	0.9348431447900931
8	52	0.943522843558017
8	54	0.9528251605607287
8	56	0.9621292585405861
8	58	0.9703867231240472
8	60	0.9770620283113051
8	62	0.9822419806495486
8	64	0.9862500401390021
8	66	0.9893804737603492
8	68	0.9918073064119612
8	70	0.9936499620233948
8	72	0.9950134135359732
8	74	0.9959909839927665
8	76	0.9966618804586395
8	78	0.9970911355968228
8	80	0.9973334237171714
8	82	0.9974282643397576
8	84	0.9973909487661247
8	86	0.9972106866993149
8	88	0.9968505292290659
8	90	0.9962457321691208
8	92	0.9953032776835183
8	94	0.9939047915153915
8	96	0.9919021710903767
8	98	0.989110388981271
8	100	0.9852815217690515
10	0	0.030197109472756514
10	2	0.040227871284666275
10	4	0.05340712124159389
10	6	0.07058654276431603
10	8	0.09275058745176754
10	10	0.12096536170867825
10	12	0.1562008352794007
10	14	0.19913740865499088
10	16	0.2502105974089085
10	18	0.3086040425191553
10	20	0.37295513659148594
10	22	0.4409886308885451
10	24	0.5096855279172962
10	26	0.5763877150404754
10	28	0.6385454139918949
10	30	0.6946523678639189
10	32	0.744031764743814
10	34	0.786534823526561
10	36	0.8225662641785999
10	38	0.8527536806570428
10	40	0.8778427368478059
10	42	0.8986554402501538
10	44	0.915848360500745
10	46	0.9296814608253813
10	48	0.9404129627620564
10	50	0.9488229205561002
10	52	0.955923338410305
10	54	0.9623880498872557
10	56	0.9683143039381809
10	58	0.9734922635260611
10	60	0.9778161387487234
10	62	0.9813844407411361
10	64	0.9843704045654892
10	66	0.9869159014341501
10	68	0.9890871440112318
10	70	0.9909144726298765
10	72	0.9924170290108568
10	74	0.9936067820277809
10	76	0.9944988076647024
10	78	0.9951186459702785
10	80	0.9955041119319502
10	82	0.9956898060216821
10	84	0.995686513610154
10	86	0.9954754220988494
10	88	0.9950105694133898
10	90	0.994221111831733
10	92	0.9930188301238365
10	94	0.9913085636622954
10	96	0.9889823283834279
10	98	0.985916639149756
10	100	0.9819391027411886
12	0	0.020321603304659812
12	2	0.027285338116146304
12	4	0.03654636092585726
12	6	0.04879302924586062
12	8	0.0648672468276509
12	10	0.08576641029937195
12	12	0.11267107530491403
12	14	0.1466235470082492
12	16	0.18790346039104958
12	18	0.23735138498086122
12	20	0.29514137709554866
12	22	0.3592475928244536
12	24	0.42777033580523216
12	26	0.4984839434021905
12	28	0.5685524361560709
12	30	0.6354792704725412
12	32	0.6973177407667056
12	34	0.7527423949478197
12	36	0.8009344465632084
12	38	0.8415165479536351
12	40	0.8746967484306918
12	42	0.9012926768426748
12	44	0.9222459447734075
12	46	0.9382146691458526
12	48	0.9498665656490722
12	50	0.958213648673896
12	52	0.9643192279149133
12	54	0.9689684192660586
12	56	0.9726441493519841
12	58	0.9756245261927501
12	60	0.9781142699397742
12	62	0.9802771453520676
12	64	0.9822167091409246
12	66	0.9839779745936976
12	68	0.9855842521660583
12	70	0.9870644196939439
12	72	0.9884428462150021
12	74	0.9897080162001453
12	76	0.9908136148149417
12	78	0.9917088111999779
12	80	0.9923611798463438
12	82	0.9927492077371041
12	84	0.9928484596699627
12	86	0.9926259609304874
12	88	0.9920374277901518
12	90	0.9910248760346324
12	92	0.9895262357148326
12	94	0.987484403476096
12	96	0.9848340864396476
12	98	0.9815047442690593
12	100	0.9773890138888325
14	0	0.013569594403473413
14	2	0.018377609757017695
14	4	0.02484630393450776
14	6	0.03351416239608694
14	8	0.04506613599004653
14	10	0.06034752102961149
14	12	0.0803806327608564
14	14	0.10633025722194317
14	16	0.1388532640580395
14	18	0.17932325419838643
14	20	0.22847854846383764
14	22	0.2858153968583031
14	24	0.3509337344780889
14	26	0.4219122795308001
14	28	0.49676925464040583
14	30	0.5725390166870777
14	32	0.6458923008669603
14	34	0.7143992232041013
14	36	0.7755907634484563
14	38	0.8273432163819104
14	40	0.868874460017356
14	42	0.9010772987840414
14	44	0.9254669136649089
14	46	0.943312728519669
14	48	0.9557882870325899
14	50	0.9642022497582692
14	52	0.969728538761744
14	54	0.973234013980567
14	56	0.9754090254068216
14	58	0.9768234282132022
14	60	0.9779098495980646
14	62	0.9788933419235152
14	64	0.9798008990339184
14	66	0.9805508700233029
14	68	0.981135217995883
14	70	0.9816671286661326
14	72	0.9823347399879828
14	74	0.9832733050249953
14	76	0.9844624568165579
14	78	0.9857460865962002
14	80	0.9869061252526075
14	82	0.9877304927404179
14	84	0.988081575723576
14	86	0.9879049977947146
14	88	0.9871912344684396
14	90	0.9859395758399281
14	92	0.9841494541996492
14	94	0.9818108830017819
14	96	0.9788881817334372
14	98	0.9753425254510654
14	100	0.9711256983268444
16	0	0.009009802573546551
16	2	0.012320388613207396
16	4	0.016826770237309264
16	6	0.022943145404538328
16	8	0.031212186314634717
16	10	0.04231355150709985
16	12	0.05698389237322683
16	14	0.07634321840669897
16	16	0.10155605712409743
16	18	0.13385197164437612
16	20	0.17402034593594556
16	22	0.22323609942454525
16	24	0.2824121271399703
16	26	0.35022510553224645
16	28	0.42624040149075737
16	30	0.5076882470349947
16	32	0.5903726501940436
16	34	0.6711066432484415
16	36	0.7455333270635343
16	38	0.8091390864010725
16	40	0.8596179630390673
16	42	0.8977591988797681
16	44	0.9257058575445863
16	46	0.9454842998493397
16	48	0.9588916330001089
16	50	0.967585452563851
16	52	0.9728804138618856
16	54	0.9757154060915798
16	56	0.9769000729027179
16	58	0.9771949635965997
16	60	0.9772232294895103
16	62	0.9772615463592164
16	64	0.9772033545325988
16	66	0.9767134000968696
16	68	0.9756356788832926
16	70	0.9741608043281614
16	72	0.9728650810736117
16	74	0.9724563800629292
16	76	0.9732856895105639
16	78	0.9751221567904582
16	80	0.9772994794912836
16	82	0.9790731349674074
16	84	0.9800085928044078
16	86	0.9800318839827193
16	88	0.979254183591774
16	90	0.9778238868214815
16	92	0.9758516581357987
16	94	0.9733613390363284
16	96	0.9703063768387551
16	98	0.9666447598325509
16	100	0.962394480824816
18	0	0.006003855189008192
18	2	0.008283589461042207
18	4	0.011419021099743559
18	6	0.015722433646939007
18	8	0.02161218991761743
18	10	0.029621757632179776
18	12	0.04030479802393784
18	14	0.05463211948648133
18	16	0.07385221469349086
18	18	0.09904208220229624
18	20	0.13121836775839626
18	22	0.1722551946626339
18	24	0.2238339679345652
18	26	0.2859795585514831
18	28	0.3596473122199225
18	30	0.44298671940555423
18	32	0.5319966571962206
18	34	0.6229462550376131
18	36	0.7097536666018862
18	38	0.7853850915777953
18	40	0.8455299836570274
18	42	0.8904172885767305
18	44	0.9226173571208925
18	46	0.9448768177671505
18	48	0.9596146014971607
18	50	0.9688893000564047
18	52	0.9742494238256463
18	54	0.9767711365360945
18	56	0.9773646134020244
18	58	0.9769041273936967
18	60	0.9761559192170762
18	62	0.9754578925755036
18	64	0.9745503369371167
18	66	0.9726851529227469
18	68	0.9692174233043654
18	70	0.9640424161708127
18	72	0.9582066678456691
18	74	0.9539300255706942
18	76	0.9531009389818318
18	78	0.9557548789572219
18	80	0.9601366060525517
18	82	0.964049852398899
18	84	0.9663215794569491
18	86	0.9669146038521654
18	88	0.9662826115811514
18	90	0.9649102159310364
18	92	0.9630786171288578
18	94	0.9607780240623172
18	96	0.9578699799611056
18	98	0.9542647933013839
18	100	0.9500822767248729
20	0	0.004057899268428763
20	2	0.00563298277900129
20	4	0.007814641676105096
20	6	0.010832054389319582
20	8	0.014996949033791446
20	10	0.02072434978810102
20	12	0.0285351752938259
20	14	0.03918684218874317
20	16	0.05359845461827359
20	18	0.07288509697037467
20	20	0.0984836429388172
20	22	0.13203793743374326
20	24	0.1754649302683075
20	26	0.23056098115540533
20	28	0.2989477578252609
20	30	0.38047446055616635
20	32	0.4725655834855312
20	34	0.5706879103087756
20	36	0.6675710025450219
20	38	0.7543464310350296
20	40	0.8245780350403739
20	42	0.8773944116540672
20	44	0.9153270146254574
20	46	0.9413622610924274
20	48	0.958208256459338
20	50	0.9684279166885638
20	52	0.9740818444781862
20	54	0.9765827304354375
20	56	0.9769845634549559
20	58	0.9761617042622619
20	60	0.9748781205848346
20	62	0.9735458814782141
20	64	0.9718797933989434
20	66	0.9687050546161503
20	68	0.9623722445125497
20	70	0.951409588027275
20	72	0.9365173873691474
20	74	0.9227741416219222
20	76	0.9167685059573757
20	78	0.9204376779028909
20	80	0.9296093524094992
20	82	0.9382748646997001
20	84	0.9434665234471895
20	86	0.9453925132773473
20	88	0.9453734032991153
20	90	0.9446014387452792
20	92	0.9435890698747254
20	94	0.9421255252738018
20	96	0.9398479205214161
20	98	0.936574795858583
20	100	0.9326125199793744
22	0	0.0027742297067344392
22	2	0.0038679351081591967
22	4	0.0053904894633446
22	6	0.007507857231451734
22	8	0.010448183776623545
22	10	0.014532777216929702
22	12	0.020269202691701706
22	14	0.028194807214937733
22	16	0.038964558659750494
22	18	0.05365143515868954
22	20	0.07382546457445174
22	22	0.100885105147972
22	24	0.1366568978183132
22	26	0.18424128415399496
22	28	0.24539988637506246
22	30	0.32200195369970924
22	32	0.41381377476597364
22	34	0.5155004100232804
22	36	0.6191562996655736
22	38	0.7151739024920317
22	40	0.7954271597241296
22	42	0.8574994173012478
22	44	0.9031402039576425
22	46	0.9346895385678584
22	48	0.9546134757134704
22	50	0.9661693292231859
22	52	0.972319644462773
22	54	0.9750773421378728
22	56	0.9757211236460734
22	58	0.9749955799257127
22	60	0.9734273651955565
22	62	0.9714417369650582
22	64	0.9689409756373365
22	66	0.9645770874033817
22	68	0.955394731333604
22	70	0.9372189193121218
22	72	0.9081417777746993
22	74	0.8762796763053234
22	76	0.8578682699107857
22	78	0.8611535282164429
22	80	0.8785016459654483
22	82	0.8959786424489425
22	84	0.9066684645880613
22	86	0.91121867582518
22	88	0.9126444574970137
22	90	0.9134202172128346
22	92	0.9143473301009535
22	94	0.914742980117946
22	96	0.9138446256182936
22	98	0.911347835421932
22	100	0.907884787315635
24	0	0.0018947363228778236
24	2	0.002657864043224442
24	4	0.0037272028182164098
24	6	0.005224515078789421
24	8	0.00731891693327591
24	10	0.010258075822007525
24	12	0.014469431263202777
24	14	0.02031599597896429
24	16	0.028461348675105462
24	18	0.0397295580779789
24	20	0.05539456801721106
24	22	0.07700989883039834
24	24	0.10619211166012947
24	26	0.1464340995733572
24	28	0.19958133391620014
24	30	0.2690375705797023
24	32	0.35712200335072164
24	34	0.45871133294379646
24	36	0.5657484162164613
24	38	0.6687132964496345
24	40	0.7585920082370361
24	42	0.8310525991885389
24	44	0.8860943792777527
24	46	0.9245702140130871
24	48	0.9483831861107487
24	50	0.9616716917405642
24	52	0.968569411702918
24	54	0.9718965181160343
24	56	0.9732454331656701
24	58	0.9731290753637262
24	60	0.9715982911631075
24	62	0.9689054774973065
24	64	0.9652360848281656
24	66	0.959522001593355
24	68	0.9477891503737831
24	70	0.9227669258829817
24	72	0.8778048063713918
24	74	0.8215324771053762
24	76	0.7818191817264171
24	78	0.778641480965188
24	80	0.8035067257761113
24	82	0.8322113487644248
24	84	0.8508823843958292
24	86	0.8597076287969465
24	88	0.8638006260542948
24	90	0.8674041995572382
24	92	0.8716804350650031
24	94	0.8752319171836447
24	96	0.8767221848741206
24	98	0.8757017300520441
24	100	0.8732781836051078
26	0	0.0012880463429340593
26	2	0.0018232128846944408
26	4	0.002580159729179386
26	6	0.0036502204447354243
26	8	0.005161767109904695
26	10	0.007304752564113143
26	12	0.010396986636858771
26	14	0.014707614943432366
26	16	0.02090971767878383
26	18	0.02959211215935572
26	20	0.041708079989618056
26	22	0.058897781079347816
26	24	0.08258442701172261
26	26	0.11606766018329194
26	28	0.16142490176532567
26	30	0.22258265464388555
26	32	0.30378563164549893
26	34	0.4018803736894408
26	36	0.509518067304717
26	38	0.6176357146105473
26	40	0.7168741075036333
26	42	0.8003756271097233
26	44	0.8652718020201362
26	46	0.9108199409462531
26	48	0.9387839028963423
26	50	0.9541893512956325
26	52	0.96220360553999
26	54	0.9664485757193568
26	56	0.9689041384811599
26	58	0.9698769963411107
26	60	0.9688432507261739
26	62	0.9656270757957228
26	64	0.9604348748227383
26	66	0.9527026741243586
26	68	0.9382371868178916
26	70	0.9078292215315965
26	72	0.8506385399384193
26	74	0.7726016932041843
26	76	0.7080490133369228
26	78	0.6889341396082991
26	80	0.7117366294332845
26	82	0.7470036444763081
26	84	0.7732617890002247
26	86	0.7875123785890714
26	88	0.795607863852945
26	90	0.8032563909923905
26	92	0.8120472788083061
26	94	0.8199165612987587
26	96	0.824871335381694
26	98	0.8262805621262117
26	100	0.8257787950123628
28	0	8.769755571384815e-4
28	2	0.0012547165262383304
28	4	0.001794870126715528
28	6	0.002566961390747183
28	8	0.0036699586204478616
28	10	0.005248783704862256
28	12	0.007530763125448162
28	14	0.010761327735899781
28	16	0.015448710218699459
28	18	0.022106664039008603
28	20	0.031582953472193816
28	22	0.045239522480613324
28	24	0.06441215571819964
28	26	0.09196196282508871
28	28	0.13033267320258732
28	30	0.18308324239668908
28	32	0.2551832628799982
28	34	0.34695617193843226
28	36	0.45316253100512255
28	38	0.5654433532255829
28	40	0.6740406620960147
28	42	0.7686333565917408
28	44	0.8423186796636329
28	46	0.8934633280155314
28	48	0.9250311645615503
28	50	0.9428383577646512
28	52	0.9524558284262672
28	54	0.9579300713974556
28	56	0.9616706973066076
28	58	0.9640906284649765
28	60	0.9642086157703109
28	62	0.9611389408288028
28	64	0.9544675946737169
28	66	0.9436253798317932
28	68	0.9250412033602695
28	70	0.8899160414318301
28	72	0.8264891399173574
28	74	0.7369319608512054
28	76	0.6528988727307359
28	78	0.6119404912856972
28	80	0.6187884520533157
28	82	0.6483307291155131
28	84	0.6766392975456772
28	86	0.6954519744640304
28	88	0.7081333413929622
28	90	0.7202121321468925
28	92	0.7336101020865528
28	94	0.7461084328924698
28	96	0.7551980717038598
28	98	0.7600136630103779
28	100	0.7625366416448954
30	0	6.008983358192552e-4
30	2	8.69659746194508e-4
30	4	0.0012584776344112128
30	6	0.001820816076540493
30	8	0.0026337673254906084
30	10	0.0038078687288727567
30	12	0.005503486508482982
30	14	0.007961555282929543
30	16	0.011491799372448926
30	18	0.016604511657450808
30	20	0.024066265471373423
30	22	0.03489799359754289
30	24	0.050485279853942855
30	26	0.0730325056248865
30	28	0.1053654543476354
30	30	0.15040371133432856
30	32	0.2127122906050062
30	34	0.2963324528556409
30	36	0.3992723558940464
30	38	0.5142780036117655
30	40	0.6311991028198172
30	42	0.736110615802579
30	44	0.8173507061134371
30	46	0.8724845098270987
30	48	0.9067409108390629
30	50	0.9269635807191487
30	52	0.9385672247281429
30	54	0.9453944698262666
30	56	0.9502362045838886
30	58	0.9542162442867201
30	60	0.9562446434957195
30	62	0.9544013619150908
30	64	0.9469419893500953
30	66	0.9321590255314577
30	68	0.9071545105826045
30	70	0.8659400385194479
30	72	0.7996368773010926
30	74	0.7078356700885935
30	76	0.613744297213418
30	78	0.5527048560936682
30	80	0.536186422869959
30	82	0.5488030574269385
30	84	0.5708875311073072
30	86	0.5905335757070292
30	88	0.6063717564110808
30	90	0.6216492548351562
30	92	0.6381649211417627
30	94	0.6541865698709235
30	96	0.6670831127133212
30	98	0.675755576822012
30	100	0.682119557260128
32	0	4.152804345761553e-4
32	2	6.082728384012257e-4
32	4	8.908742617057837e-4
32	6	0.0013045999207763096
32	8	0.0019100941470439295
32	10	0.0027923206996824917
32	12	0.004059673434482759
32	14	0.005933103057434338
32	16	0.008623714644738992
32	18	0.012604093414635389
32	20	0.01845120912341203
32	22	0.02703095675824834
32	24	0.039818595990769555
32	26	0.05827853614343767
32	28	0.08548258308144811
32	30	0.1239039843574644
32	32	0.17719587801871683
32	34	0.25208761998762697
32	36	0.3498284743474687
32	38	0.4646047019676863
32	40	0.5865676947963826
32	42	0.6998616309568171
32	44	0.7884209334161996
32	46	0.8474988483236982
32	48	0.8839798825688354
32	50	0.9062545824743546
32	52	0.9197653342041106
32	54	0.9276902443046459
32	56	0.9329681397753306
32	58	0.9381052846880112
32	60	0.9426337049167264
32	62	0.9432880181592355
32	64	0.9363060636575603
32	66	0.9177167933456527
32	68	0.8842264830750692
32	70	0.8335332176204076
32	72	0.7627917078237435
32	74	0.6719835931249057
32	76	0.5760486728607745
32	78	0.502739112245811
32	80	0.4656884363902686
32	82	0.45863767491154167
32	84	0.46876089046135705
32	86	0.48409315308537465
32	88	0.49951933616819894
32	90	0.5152096294107908
32	92	0.5321640840005929
32	94	0.5493209339196411
32	96	0.5644022823402219
32	98	0.5762230650407407
32	100	0.586208146972372
34	0	2.9157057637641524e-4
34	2	4.317746631923813e-4
34	4	6.393539105046998e-4
34	6	9.4663409056983e-4
34	8	0.0014013892483369019
34	10	0.0020696096486469305
34	12	0.0030241238009428334
34	14	0.004451374059545689
34	16	0.006532717760564848
34	18	0.009664325838297069
34	20	0.014249766321090051
34	22	0.021083196934183684
34	24	0.03159625428412014
34	26	0.046779560214721044
34	28	0.06968615667140306
34	30	0.10257518180358677
34	32	0.14840948981663413
34	34	0.2150280587825532
34	36	0.30582977128243954
34	38	0.41664679267685584
34	40	0.5391147323239164
34	42	0.6578015118718963
34	44	0.7534688631646955
34	46	0.8172973622713614
34	48	0.8560204725100504
34	50	0.8796836359770195
34	52	0.8944169308417425
34	54	0.9027249492808582
34	56	0.9073639376061425
34	58	0.9126356869244056
34	60	0.9197633252686229
34	62	0.9240563488883372
34	64	0.9188693538713602
34	66	0.8972400989204016
34	68	0.8545511328811918
34	70	0.7915924014594453
34	72	0.7133731426288027
34	74	0.6235297758898305
34	76	0.5311457560306603
34	78	0.45423922536016803
34	80	0.4044975760838429
34	82	0.3817214265938186
34	84	0.378942553050181
34	86	0.3864122061759589
34	88	0.3977373910621675
34	90	0.41078749554845295
34	92	0.4253947336679023
34	94	0.4408910024618396
34	96	0.4556645472175085
34	98	0.46869344402788393
34	100	0.4807220411126225
36	0	2.1033184176498174e-4
36	2	3.137647200864623e-4
36	4	4.6803798437867875e-4
36	6	6.981120577228074e-4
36	8	0.0010411661498244001
36	10	0.0015488382723792464
36	12	0.0022762665424920087
36	14	0.003370888769789486
36	16	0.0049937801006388295
36	18	0.007456312212715404
36	20	0.011103387706832033
36	22	0.016617825010060615
36	24	0.025198974280098374
36	26	0.03778235729432046
36	28	0.05710806342028474
36	30	0.08538137012209433
36	32	0.1254961269937581
36	34	0.18485581430627607
36	36	0.2674726869555191
36	38	0.370991349268737
36	40	0.4896744988003357
36	42	0.6100340515949946
36	44	0.7111332127766408
36	46	0.7797362045490308
36	48	0.8206212482312863
36	50	0.8447230167102354
36	52	0.8593048930824179
36	54	0.8667338106708029
36	56	0.8694716684224454
36	58	0.8733764486326421
36	60	0.8820896509804529
36	62	0.8901858200475385
36	64	0.8876446315880876
36	66	0.86416914745241
36	68	0.8139806665043011
36	70	0.7398654842673191
36	72	0.6534978179158348
36	74	0.5638840232551711
36	76	0.47740849516120415
36	78	0.4033437274704496
36	80	0.3492423419693339
36	82	0.31733195069388154
36	84	0.3043284112333448
36	86	0.3033415588716725
36	88	0.30862994670162375
36	90	0.3171047703335712
36	92	0.3275676514379468
36	94	0.3393468729294539
36	96	0.35149589691819355
36	98	0.363320197065297
36	100	0.3749828815765554
38	0	1.5713750165114663e-4
38	2	2.3486437067252663e-4
38	4	3.5102474578177105e-4
38	6	5.246061439933783e-4
38	8	7.839560610544964e-4
38	10	0.0011696319696304195
38	12	0.0017323838900708368
38	14	0.002582404185603818
38	16	0.003851305856466593
38	18	0.005781232791355023
38	20	0.008728475074664187
38	22	0.013232564310373052
38	24	0.02019044775549662
38	26	0.03071436045893848
38	28	0.04702830860919241
38	30	0.07142769235590134
38	32	0.10725212906357216
38	34	0.16038221135457856
38	36	0.23432204895527894
38	38	0.3288097966442096
38	40	0.4410858870925813
38	42	0.5591163881357589
38	44	0.6610126810131213
38	46	0.7312920781924968
38	48	0.7727075446440742
38	50	0.7956704920049278
38	52	0.8080683104735261
38	54	0.8128967709321614
38	56	0.8128368968577208
38	58	0.8143548651735595
38	60	0.8225428006429
38	62	0.8324376955966358
38	64	0.832044193683241
38	66	0.8085229786828726
38	68	0.7557297686746379
38	70	0.6772381354890625
38	72	0.5871305762090694
38	74	0.49855241865248945
38	76	0.4182355244974203
38	78	0.35019387506530647
38	80	0.29783986729522466
38	82	0.2629104254829803
38	84	0.2437762309040543
38	86	0.23609553397868974
38	88	0.2355640920959873
38	90	0.23913282155687765
38	92	0.2450260424899159
38	94	0.2523799933985496
38	96	0.2606806949965176
38	98	0.2695248617751093
38	100	0.27872575855361187
40	0	1.2063433889359859e-4
40	2	1.8004953420515372e-4
40	4	2.6872021947741185e-4
40	6	4.0104187395712757e-4
40	8	5.984815855660926e-4
40	10	8.930483350552097e-4
40	12	0.001333757968745276
40	14	0.00199871162294699
40	16	0.0029987926142008526
40	18	0.00452601854878964
40	20	0.006903508242881769
40	22	0.010582336656412433
40	24	0.01626258271473693
40	26	0.025124386098204075
40	28	0.038889414252941804
40	30	0.060028876971736915
40	32	0.09229795899398534
40	34	0.1398558728380839
40	36	0.20560748760300382
40	38	0.29144441849163905
40	40	0.39649086894846647
40	42	0.5079901976340225
40	44	0.6027343736073466
40	46	0.6665173399545142
40	48	0.7028012880347442
40	50	0.7211107986534528
40	52	0.72888897402981
40	54	0.7300591912612652
40	56	0.7281230507378479
40	58	0.7287516374104538
40	60	0.7356226338088794
40	62	0.7443017659407966
40	64	0.743981405365286
40	66	0.72238792145244
40	68	0.6735565184477551
40	70	0.6002507641349403
40	72	0.5148646509901615
40	74	0.4315546930910388
40	76	0.35831020835598654
40	78	0.2974610679758799
40	80	0.24991364749383663
40	82	0.21599225585382031
40	84	0.19454065422507416
40	86	0.1829399285377762
40	88	0.17819075551205468
40	90	0.17771407101989656
40	92	0.1796614256416861
40	94	0.18306341505525942
40	96	0.1875694804778486
40	98	0.19290445773973358
40	100	0.19873761492926836
42	0	9.35808997802277e-5
42	2	1.395954227600607e-4
42	4	2.0823096554653523e-4
